Country,ISO3 Code,Date,Price (EUR/MWhe)
Hungary,HUN,2020-01-01,32.07
Ireland,IRL,2020-01-01,47.52
Italy,ITA,2020-01-01,35.53
Latvia,LVA,2020-01-01,27.04
Lithuania,LTU,2020-01-01,27.04
Luxembourg,LUX,2020-01-01,31.48
Montenegro,MNE,2020-01-01,106.38
Netherlands,NLD,2020-01-01,34.31
North Macedonia,MKD,2020-01-01,104.0
Norway,NOR,2020-01-01,29.65
Poland,POL,2020-01-01,33.4
Portugal,PRT,2020-01-01,35.27
Romania,ROU,2020-01-01,29.33
Serbia,SRB,2020-01-01,31.83
Slovakia,SVK,2020-01-01,32.07
Slovenia,SVN,2020-01-01,34.99
Spain,ESP,2020-01-01,35.27
Sweden,SWE,2020-01-01,27.04
Switzerland,CHE,2020-01-01,31.74
United Kingdom,GBR,2020-01-01,45.7
Austria,AUT,2020-01-02,37.9
Belgium,BEL,2020-01-02,38.86
Bulgaria,BGR,2020-01-02,47.56
Croatia,HRV,2020-01-02,42.62
Czechia,CZE,2020-01-02,42.54
Denmark,DNK,2020-01-02,33.13
Estonia,EST,2020-01-02,27.05
Finland,FIN,2020-01-02,27.05
France,FRA,2020-01-02,39.32
Germany,DEU,2020-01-02,35.87
Greece,GRC,2020-01-02,53.46
Hungary,HUN,2020-01-02,50.77
Ireland,IRL,2020-01-02,38.86
Italy,ITA,2020-01-02,45.77
Latvia,LVA,2020-01-02,27.05
Lithuania,LTU,2020-01-02,27.05
Luxembourg,LUX,2020-01-02,35.87
Montenegro,MNE,2020-01-02,106.38
Netherlands,NLD,2020-01-02,38.45
North Macedonia,MKD,2020-01-02,104.0
Norway,NOR,2020-01-02,29.52
Poland,POL,2020-01-02,38.65
Portugal,PRT,2020-01-02,39.86
Romania,ROU,2020-01-02,44.58
Serbia,SRB,2020-01-02,51.42
Slovakia,SVK,2020-01-02,42.54
Slovenia,SVN,2020-01-02,42.62
Spain,ESP,2020-01-02,39.86
Sweden,SWE,2020-01-02,27.05
Switzerland,CHE,2020-01-02,39.26
United Kingdom,GBR,2020-01-02,42.59
Austria,AUT,2020-01-03,37.81
Belgium,BEL,2020-01-03,37.81
Bulgaria,BGR,2020-01-03,59.39
Croatia,HRV,2020-01-03,46.88
Czechia,CZE,2020-01-03,36.56
Denmark,DNK,2020-01-03,24.42
Estonia,EST,2020-01-03,24.13
Finland,FIN,2020-01-03,22.75
France,FRA,2020-01-03,36.95
Germany,DEU,2020-01-03,28.21
Greece,GRC,2020-01-03,57.44
Hungary,HUN,2020-01-03,51.14
Ireland,IRL,2020-01-03,25.72
Italy,ITA,2020-01-03,44.17
Latvia,LVA,2020-01-03,24.13
Lithuania,LTU,2020-01-03,24.13
Luxembourg,LUX,2020-01-03,28.21
Montenegro,MNE,2020-01-03,106.38
Netherlands,NLD,2020-01-03,37.48
North Macedonia,MKD,2020-01-03,104.0
Norway,NOR,2020-01-03,27.02
Poland,POL,2020-01-03,36.62
Portugal,PRT,2020-01-03,39.75
Romania,ROU,2020-01-03,51.11
Serbia,SRB,2020-01-03,55.23
Slovakia,SVK,2020-01-03,36.56
Slovenia,SVN,2020-01-03,41.4
Spain,ESP,2020-01-03,39.75
Sweden,SWE,2020-01-03,22.75
Switzerland,CHE,2020-01-03,40.13
United Kingdom,GBR,2020-01-03,39.83
Austria,AUT,2020-01-04,31.23
Belgium,BEL,2020-01-04,35.65
Bulgaria,BGR,2020-01-04,47.93
Croatia,HRV,2020-01-04,50.13
Czechia,CZE,2020-01-04,28.51
Denmark,DNK,2020-01-04,20.22
Estonia,EST,2020-01-04,24.17
Finland,FIN,2020-01-04,21.37
France,FRA,2020-01-04,34.27
Germany,DEU,2020-01-04,19.94
Greece,GRC,2020-01-04,54.01
Hungary,HUN,2020-01-04,40.5
Ireland,IRL,2020-01-04,40.83
Italy,ITA,2020-01-04,44.44
Latvia,LVA,2020-01-04,24.17
Lithuania,LTU,2020-01-04,24.17
Luxembourg,LUX,2020-01-04,19.94
Montenegro,MNE,2020-01-04,106.38
Netherlands,NLD,2020-01-04,33.76
North Macedonia,MKD,2020-01-04,104.0
Norway,NOR,2020-01-04,27.47
Poland,POL,2020-01-04,36.07
Portugal,PRT,2020-01-04,35.5
Romania,ROU,2020-01-04,40.72
Serbia,SRB,2020-01-04,49.16
Slovakia,SVK,2020-01-04,30.17
Slovenia,SVN,2020-01-04,42.41
Spain,ESP,2020-01-04,35.47
Sweden,SWE,2020-01-04,21.37
Switzerland,CHE,2020-01-04,35.47
United Kingdom,GBR,2020-01-04,39.79
Austria,AUT,2020-01-05,35.76
Belgium,BEL,2020-01-05,36.1
Bulgaria,BGR,2020-01-05,45.7
Croatia,HRV,2020-01-05,37.28
Czechia,CZE,2020-01-05,34.9
Denmark,DNK,2020-01-05,31.33
Estonia,EST,2020-01-05,33.05
Finland,FIN,2020-01-05,29.64
France,FRA,2020-01-05,35.88
Germany,DEU,2020-01-05,35.19
Greece,GRC,2020-01-05,53.18
Hungary,HUN,2020-01-05,36.13
Ireland,IRL,2020-01-05,39.71
Italy,ITA,2020-01-05,37.44
Latvia,LVA,2020-01-05,33.05
Lithuania,LTU,2020-01-05,33.05
Luxembourg,LUX,2020-01-05,35.19
Montenegro,MNE,2020-01-05,106.38
Netherlands,NLD,2020-01-05,35.01
North Macedonia,MKD,2020-01-05,104.0
Norway,NOR,2020-01-05,30.13
Poland,POL,2020-01-05,34.67
Portugal,PRT,2020-01-05,38.79
Romania,ROU,2020-01-05,37.47
Serbia,SRB,2020-01-05,35.99
Slovakia,SVK,2020-01-05,35.18
Slovenia,SVN,2020-01-05,37.28
Spain,ESP,2020-01-05,38.79
Sweden,SWE,2020-01-05,29.64
Switzerland,CHE,2020-01-05,37.64
United Kingdom,GBR,2020-01-05,39.89
Austria,AUT,2020-01-06,39.04
Belgium,BEL,2020-01-06,38.08
Bulgaria,BGR,2020-01-06,40.43
Croatia,HRV,2020-01-06,39.58
Czechia,CZE,2020-01-06,40.33
Denmark,DNK,2020-01-06,30.86
Estonia,EST,2020-01-06,30.19
Finland,FIN,2020-01-06,29.64
France,FRA,2020-01-06,39.32
Germany,DEU,2020-01-06,37.88
Greece,GRC,2020-01-06,51.29
Hungary,HUN,2020-01-06,40.43
Ireland,IRL,2020-01-06,34.57
Italy,ITA,2020-01-06,40.35
Latvia,LVA,2020-01-06,30.19
Lithuania,LTU,2020-01-06,30.19
Luxembourg,LUX,2020-01-06,37.88
Montenegro,MNE,2020-01-06,106.38
Netherlands,NLD,2020-01-06,38.07
North Macedonia,MKD,2020-01-06,104.0
Norway,NOR,2020-01-06,30.14
Poland,POL,2020-01-06,39.05
Portugal,PRT,2020-01-06,41.93
Romania,ROU,2020-01-06,40.03
Serbia,SRB,2020-01-06,41.8
Slovakia,SVK,2020-01-06,40.33
Slovenia,SVN,2020-01-06,39.58
Spain,ESP,2020-01-06,41.93
Sweden,SWE,2020-01-06,29.67
Switzerland,CHE,2020-01-06,41.55
United Kingdom,GBR,2020-01-06,39.72
Austria,AUT,2020-01-07,41.06
Belgium,BEL,2020-01-07,40.6
Bulgaria,BGR,2020-01-07,50.1
Croatia,HRV,2020-01-07,49.58
Czechia,CZE,2020-01-07,43.26
Denmark,DNK,2020-01-07,33.29
Estonia,EST,2020-01-07,33.2
Finland,FIN,2020-01-07,28.8
France,FRA,2020-01-07,41.84
Germany,DEU,2020-01-07,38.24
Greece,GRC,2020-01-07,52.92
Hungary,HUN,2020-01-07,48.43
Ireland,IRL,2020-01-07,30.56
Italy,ITA,2020-01-07,52.64
Latvia,LVA,2020-01-07,33.2
Lithuania,LTU,2020-01-07,33.2
Luxembourg,LUX,2020-01-07,38.24
Montenegro,MNE,2020-01-07,106.38
Netherlands,NLD,2020-01-07,39.97
North Macedonia,MKD,2020-01-07,104.0
Norway,NOR,2020-01-07,29.09
Poland,POL,2020-01-07,47.48
Portugal,PRT,2020-01-07,46.53
Romania,ROU,2020-01-07,48.3
Serbia,SRB,2020-01-07,47.97
Slovakia,SVK,2020-01-07,45.38
Slovenia,SVN,2020-01-07,49.58
Spain,ESP,2020-01-07,47.01
Sweden,SWE,2020-01-07,29.56
Switzerland,CHE,2020-01-07,46.47
United Kingdom,GBR,2020-01-07,40.61
Austria,AUT,2020-01-08,44.12
Belgium,BEL,2020-01-08,40.67
Bulgaria,BGR,2020-01-08,59.07
Croatia,HRV,2020-01-08,52.78
Czechia,CZE,2020-01-08,44.87
Denmark,DNK,2020-01-08,24.76
Estonia,EST,2020-01-08,23.97
Finland,FIN,2020-01-08,22.58
France,FRA,2020-01-08,40.65
Germany,DEU,2020-01-08,34.56
Greece,GRC,2020-01-08,61.28
Hungary,HUN,2020-01-08,58.13
Ireland,IRL,2020-01-08,31.19
Italy,ITA,2020-01-08,48.12
Latvia,LVA,2020-01-08,23.97
Lithuania,LTU,2020-01-08,23.97
Luxembourg,LUX,2020-01-08,34.56
Montenegro,MNE,2020-01-08,106.38
Netherlands,NLD,2020-01-08,40.44
North Macedonia,MKD,2020-01-08,104.0
Norway,NOR,2020-01-08,26.09
Poland,POL,2020-01-08,41.89
Portugal,PRT,2020-01-08,46.91
Romania,ROU,2020-01-08,57.9
Serbia,SRB,2020-01-08,55.81
Slovakia,SVK,2020-01-08,46.06
Slovenia,SVN,2020-01-08,50.87
Spain,ESP,2020-01-08,47.0
Sweden,SWE,2020-01-08,22.8
Switzerland,CHE,2020-01-08,45.91
United Kingdom,GBR,2020-01-08,42.48
Austria,AUT,2020-01-09,42.25
Belgium,BEL,2020-01-09,36.08
Bulgaria,BGR,2020-01-09,74.44
Croatia,HRV,2020-01-09,64.5
Czechia,CZE,2020-01-09,47.94
Denmark,DNK,2020-01-09,33.85
Estonia,EST,2020-01-09,32.86
Finland,FIN,2020-01-09,28.19
France,FRA,2020-01-09,36.02
Germany,DEU,2020-01-09,36.08
Greece,GRC,2020-01-09,63.01
Hungary,HUN,2020-01-09,62.41
Ireland,IRL,2020-01-09,56.32
Italy,ITA,2020-01-09,55.31
Latvia,LVA,2020-01-09,32.86
Lithuania,LTU,2020-01-09,32.86
Luxembourg,LUX,2020-01-09,36.08
Montenegro,MNE,2020-01-09,106.38
Netherlands,NLD,2020-01-09,36.08
North Macedonia,MKD,2020-01-09,104.0
Norway,NOR,2020-01-09,26.91
Poland,POL,2020-01-09,50.91
Portugal,PRT,2020-01-09,43.71
Romania,ROU,2020-01-09,62.38
Serbia,SRB,2020-01-09,60.55
Slovakia,SVK,2020-01-09,54.28
Slovenia,SVN,2020-01-09,55.94
Spain,ESP,2020-01-09,43.69
Sweden,SWE,2020-01-09,28.59
Switzerland,CHE,2020-01-09,44.5
United Kingdom,GBR,2020-01-09,42.26
Austria,AUT,2020-01-10,41.54
Belgium,BEL,2020-01-10,40.03
Bulgaria,BGR,2020-01-10,59.9
Croatia,HRV,2020-01-10,58.58
Czechia,CZE,2020-01-10,43.62
Denmark,DNK,2020-01-10,32.89
Estonia,EST,2020-01-10,36.05
Finland,FIN,2020-01-10,35.46
France,FRA,2020-01-10,38.78
Germany,DEU,2020-01-10,33.93
Greece,GRC,2020-01-10,67.31
Hungary,HUN,2020-01-10,72.57
Ireland,IRL,2020-01-10,50.14
Italy,ITA,2020-01-10,53.08
Latvia,LVA,2020-01-10,36.05
Lithuania,LTU,2020-01-10,36.05
Luxembourg,LUX,2020-01-10,33.93
Montenegro,MNE,2020-01-10,106.38
Netherlands,NLD,2020-01-10,39.86
North Macedonia,MKD,2020-01-10,104.0
Norway,NOR,2020-01-10,27.54
Poland,POL,2020-01-10,43.48
Portugal,PRT,2020-01-10,40.9
Romania,ROU,2020-01-10,72.56
Serbia,SRB,2020-01-10,63.05
Slovakia,SVK,2020-01-10,44.82
Slovenia,SVN,2020-01-10,55.68
Spain,ESP,2020-01-10,40.94
Sweden,SWE,2020-01-10,30.82
Switzerland,CHE,2020-01-10,44.16
United Kingdom,GBR,2020-01-10,43.15
Austria,AUT,2020-01-11,36.23
Belgium,BEL,2020-01-11,32.95
Bulgaria,BGR,2020-01-11,51.63
Croatia,HRV,2020-01-11,41.74
Czechia,CZE,2020-01-11,35.75
Denmark,DNK,2020-01-11,25.01
Estonia,EST,2020-01-11,24.65
Finland,FIN,2020-01-11,24.65
France,FRA,2020-01-11,34.75
Germany,DEU,2020-01-11,32.22
Greece,GRC,2020-01-11,63.37
Hungary,HUN,2020-01-11,49.45
Ireland,IRL,2020-01-11,35.14
Italy,ITA,2020-01-11,45.18
Latvia,LVA,2020-01-11,24.65
Lithuania,LTU,2020-01-11,24.65
Luxembourg,LUX,2020-01-11,32.22
Montenegro,MNE,2020-01-11,106.38
Netherlands,NLD,2020-01-11,32.81
North Macedonia,MKD,2020-01-11,104.0
Norway,NOR,2020-01-11,24.95
Poland,POL,2020-01-11,45.5
Portugal,PRT,2020-01-11,41.89
Romania,ROU,2020-01-11,49.43
Serbia,SRB,2020-01-11,58.39
Slovakia,SVK,2020-01-11,40.98
Slovenia,SVN,2020-01-11,41.74
Spain,ESP,2020-01-11,41.89
Sweden,SWE,2020-01-11,24.64
Switzerland,CHE,2020-01-11,42.23
United Kingdom,GBR,2020-01-11,42.26
Austria,AUT,2020-01-12,32.77
Belgium,BEL,2020-01-12,30.26
Bulgaria,BGR,2020-01-12,53.68
Croatia,HRV,2020-01-12,47.43
Czechia,CZE,2020-01-12,29.8
Denmark,DNK,2020-01-12,22.97
Estonia,EST,2020-01-12,23.09
Finland,FIN,2020-01-12,22.96
France,FRA,2020-01-12,29.09
Germany,DEU,2020-01-12,23.49
Greece,GRC,2020-01-12,58.49
Hungary,HUN,2020-01-12,43.06
Ireland,IRL,2020-01-12,29.46
Italy,ITA,2020-01-12,45.08
Latvia,LVA,2020-01-12,23.09
Lithuania,LTU,2020-01-12,23.09
Luxembourg,LUX,2020-01-12,23.49
Montenegro,MNE,2020-01-12,106.38
Netherlands,NLD,2020-01-12,31.1
North Macedonia,MKD,2020-01-12,104.0
Norway,NOR,2020-01-12,24.13
Poland,POL,2020-01-12,28.72
Portugal,PRT,2020-01-12,42.63
Romania,ROU,2020-01-12,43.24
Serbia,SRB,2020-01-12,50.41
Slovakia,SVK,2020-01-12,32.3
Slovenia,SVN,2020-01-12,46.19
Spain,ESP,2020-01-12,42.63
Sweden,SWE,2020-01-12,22.96
Switzerland,CHE,2020-01-12,38.57
United Kingdom,GBR,2020-01-12,38.83
Austria,AUT,2020-01-13,43.55
Belgium,BEL,2020-01-13,37.99
Bulgaria,BGR,2020-01-13,55.37
Croatia,HRV,2020-01-13,55.38
Czechia,CZE,2020-01-13,49.85
Denmark,DNK,2020-01-13,34.56
Estonia,EST,2020-01-13,35.63
Finland,FIN,2020-01-13,29.34
France,FRA,2020-01-13,38.28
Germany,DEU,2020-01-13,39.35
Greece,GRC,2020-01-13,64.98
Hungary,HUN,2020-01-13,60.22
Ireland,IRL,2020-01-13,43.2
Italy,ITA,2020-01-13,54.37
Latvia,LVA,2020-01-13,35.63
Lithuania,LTU,2020-01-13,35.63
Luxembourg,LUX,2020-01-13,39.35
Montenegro,MNE,2020-01-13,106.38
Netherlands,NLD,2020-01-13,37.84
North Macedonia,MKD,2020-01-13,104.0
Norway,NOR,2020-01-13,26.36
Poland,POL,2020-01-13,50.59
Portugal,PRT,2020-01-13,45.7
Romania,ROU,2020-01-13,60.22
Serbia,SRB,2020-01-13,68.41
Slovakia,SVK,2020-01-13,53.53
Slovenia,SVN,2020-01-13,55.38
Spain,ESP,2020-01-13,45.7
Sweden,SWE,2020-01-13,29.23
Switzerland,CHE,2020-01-13,43.86
United Kingdom,GBR,2020-01-13,41.91
Austria,AUT,2020-01-14,42.47
Belgium,BEL,2020-01-14,29.82
Bulgaria,BGR,2020-01-14,69.12
Croatia,HRV,2020-01-14,58.23
Czechia,CZE,2020-01-14,44.16
Denmark,DNK,2020-01-14,21.68
Estonia,EST,2020-01-14,28.32
Finland,FIN,2020-01-14,22.77
France,FRA,2020-01-14,30.58
Germany,DEU,2020-01-14,23.01
Greece,GRC,2020-01-14,69.6
Hungary,HUN,2020-01-14,64.36
Ireland,IRL,2020-01-14,31.41
Italy,ITA,2020-01-14,56.35
Latvia,LVA,2020-01-14,28.32
Lithuania,LTU,2020-01-14,28.32
Luxembourg,LUX,2020-01-14,23.01
Montenegro,MNE,2020-01-14,106.38
Netherlands,NLD,2020-01-14,28.92
North Macedonia,MKD,2020-01-14,104.0
Norway,NOR,2020-01-14,24.17
Poland,POL,2020-01-14,46.88
Portugal,PRT,2020-01-14,38.63
Romania,ROU,2020-01-14,65.05
Serbia,SRB,2020-01-14,67.9
Slovakia,SVK,2020-01-14,51.15
Slovenia,SVN,2020-01-14,58.23
Spain,ESP,2020-01-14,38.63
Sweden,SWE,2020-01-14,22.6
Switzerland,CHE,2020-01-14,43.47
United Kingdom,GBR,2020-01-14,39.99
Austria,AUT,2020-01-15,40.78
Belgium,BEL,2020-01-15,31.08
Bulgaria,BGR,2020-01-15,67.76
Croatia,HRV,2020-01-15,87.15
Czechia,CZE,2020-01-15,43.34
Denmark,DNK,2020-01-15,21.22
Estonia,EST,2020-01-15,27.26
Finland,FIN,2020-01-15,24.73
France,FRA,2020-01-15,31.88
Germany,DEU,2020-01-15,24.85
Greece,GRC,2020-01-15,57.53
Hungary,HUN,2020-01-15,64.78
Ireland,IRL,2020-01-15,41.16
Italy,ITA,2020-01-15,54.53
Latvia,LVA,2020-01-15,27.26
Lithuania,LTU,2020-01-15,27.26
Luxembourg,LUX,2020-01-15,24.85
Montenegro,MNE,2020-01-15,106.38
Netherlands,NLD,2020-01-15,31.72
North Macedonia,MKD,2020-01-15,104.0
Norway,NOR,2020-01-15,24.27
Poland,POL,2020-01-15,41.73
Portugal,PRT,2020-01-15,38.56
Romania,ROU,2020-01-15,64.77
Serbia,SRB,2020-01-15,60.3
Slovakia,SVK,2020-01-15,44.11
Slovenia,SVN,2020-01-15,87.15
Spain,ESP,2020-01-15,38.56
Sweden,SWE,2020-01-15,22.82
Switzerland,CHE,2020-01-15,42.91
United Kingdom,GBR,2020-01-15,37.69
Austria,AUT,2020-01-16,42.76
Belgium,BEL,2020-01-16,37.26
Bulgaria,BGR,2020-01-16,55.59
Croatia,HRV,2020-01-16,57.58
Czechia,CZE,2020-01-16,45.9
Denmark,DNK,2020-01-16,25.54
Estonia,EST,2020-01-16,34.54
Finland,FIN,2020-01-16,34.07
France,FRA,2020-01-16,36.99
Germany,DEU,2020-01-16,37.35
Greece,GRC,2020-01-16,56.48
Hungary,HUN,2020-01-16,57.67
Ireland,IRL,2020-01-16,35.42
Italy,ITA,2020-01-16,50.23
Latvia,LVA,2020-01-16,34.54
Lithuania,LTU,2020-01-16,34.54
Luxembourg,LUX,2020-01-16,37.35
Montenegro,MNE,2020-01-16,106.38
Netherlands,NLD,2020-01-16,37.39
North Macedonia,MKD,2020-01-16,104.0
Norway,NOR,2020-01-16,24.43
Poland,POL,2020-01-16,51.75
Portugal,PRT,2020-01-16,37.77
Romania,ROU,2020-01-16,58.99
Serbia,SRB,2020-01-16,59.24
Slovakia,SVK,2020-01-16,53.37
Slovenia,SVN,2020-01-16,57.58
Spain,ESP,2020-01-16,38.43
Sweden,SWE,2020-01-16,24.82
Switzerland,CHE,2020-01-16,43.68
United Kingdom,GBR,2020-01-16,38.13
Austria,AUT,2020-01-17,40.28
Belgium,BEL,2020-01-17,36.97
Bulgaria,BGR,2020-01-17,60.86
Croatia,HRV,2020-01-17,55.55
Czechia,CZE,2020-01-17,43.94
Denmark,DNK,2020-01-17,26.55
Estonia,EST,2020-01-17,34.66
Finland,FIN,2020-01-17,31.46
France,FRA,2020-01-17,37.01
Germany,DEU,2020-01-17,36.67
Greece,GRC,2020-01-17,57.44
Hungary,HUN,2020-01-17,64.43
Ireland,IRL,2020-01-17,31.52
Italy,ITA,2020-01-17,51.87
Latvia,LVA,2020-01-17,34.66
Lithuania,LTU,2020-01-17,34.66
Luxembourg,LUX,2020-01-17,36.67
Montenegro,MNE,2020-01-17,106.38
Netherlands,NLD,2020-01-17,36.99
North Macedonia,MKD,2020-01-17,104.0
Norway,NOR,2020-01-17,24.43
Poland,POL,2020-01-17,46.22
Portugal,PRT,2020-01-17,39.99
Romania,ROU,2020-01-17,64.44
Serbia,SRB,2020-01-17,60.47
Slovakia,SVK,2020-01-17,47.8
Slovenia,SVN,2020-01-17,55.55
Spain,ESP,2020-01-17,39.99
Sweden,SWE,2020-01-17,24.65
Switzerland,CHE,2020-01-17,42.99
United Kingdom,GBR,2020-01-17,41.62
Austria,AUT,2020-01-18,37.95
Belgium,BEL,2020-01-18,35.11
Bulgaria,BGR,2020-01-18,54.08
Croatia,HRV,2020-01-18,44.94
Czechia,CZE,2020-01-18,34.54
Denmark,DNK,2020-01-18,23.24
Estonia,EST,2020-01-18,23.24
Finland,FIN,2020-01-18,23.24
France,FRA,2020-01-18,35.71
Germany,DEU,2020-01-18,32.21
Greece,GRC,2020-01-18,64.63
Hungary,HUN,2020-01-18,48.28
Ireland,IRL,2020-01-18,44.21
Italy,ITA,2020-01-18,46.6
Latvia,LVA,2020-01-18,23.24
Lithuania,LTU,2020-01-18,23.24
Luxembourg,LUX,2020-01-18,32.21
Montenegro,MNE,2020-01-18,106.38
Netherlands,NLD,2020-01-18,33.14
North Macedonia,MKD,2020-01-18,104.0
Norway,NOR,2020-01-18,23.24
Poland,POL,2020-01-18,46.63
Portugal,PRT,2020-01-18,37.81
Romania,ROU,2020-01-18,48.27
Serbia,SRB,2020-01-18,55.07
Slovakia,SVK,2020-01-18,39.67
Slovenia,SVN,2020-01-18,44.94
Spain,ESP,2020-01-18,37.81
Sweden,SWE,2020-01-18,23.24
Switzerland,CHE,2020-01-18,41.03
United Kingdom,GBR,2020-01-18,41.46
Austria,AUT,2020-01-19,36.86
Belgium,BEL,2020-01-19,33.46
Bulgaria,BGR,2020-01-19,53.79
Croatia,HRV,2020-01-19,41.12
Czechia,CZE,2020-01-19,39.31
Denmark,DNK,2020-01-19,28.48
Estonia,EST,2020-01-19,30.75
Finland,FIN,2020-01-19,22.86
France,FRA,2020-01-19,33.3
Germany,DEU,2020-01-19,33.39
Greece,GRC,2020-01-19,54.06
Hungary,HUN,2020-01-19,51.94
Ireland,IRL,2020-01-19,46.38
Italy,ITA,2020-01-19,42.72
Latvia,LVA,2020-01-19,30.75
Lithuania,LTU,2020-01-19,30.75
Luxembourg,LUX,2020-01-19,33.39
Montenegro,MNE,2020-01-19,106.38
Netherlands,NLD,2020-01-19,33.67
North Macedonia,MKD,2020-01-19,104.0
Norway,NOR,2020-01-19,22.87
Poland,POL,2020-01-19,42.24
Portugal,PRT,2020-01-19,29.56
Romania,ROU,2020-01-19,51.92
Serbia,SRB,2020-01-19,50.2
Slovakia,SVK,2020-01-19,45.07
Slovenia,SVN,2020-01-19,40.7
Spain,ESP,2020-01-19,29.56
Sweden,SWE,2020-01-19,24.23
Switzerland,CHE,2020-01-19,40.71
United Kingdom,GBR,2020-01-19,40.36
Austria,AUT,2020-01-20,45.75
Belgium,BEL,2020-01-20,45.0
Bulgaria,BGR,2020-01-20,50.47
Croatia,HRV,2020-01-20,46.2
Czechia,CZE,2020-01-20,45.37
Denmark,DNK,2020-01-20,28.34
Estonia,EST,2020-01-20,37.1
Finland,FIN,2020-01-20,22.58
France,FRA,2020-01-20,44.83
Germany,DEU,2020-01-20,43.94
Greece,GRC,2020-01-20,61.91
Hungary,HUN,2020-01-20,51.47
Ireland,IRL,2020-01-20,41.51
Italy,ITA,2020-01-20,46.03
Latvia,LVA,2020-01-20,37.1
Lithuania,LTU,2020-01-20,37.1
Luxembourg,LUX,2020-01-20,43.94
Montenegro,MNE,2020-01-20,106.38
Netherlands,NLD,2020-01-20,44.39
North Macedonia,MKD,2020-01-20,104.0
Norway,NOR,2020-01-20,22.62
Poland,POL,2020-01-20,51.33
Portugal,PRT,2020-01-20,35.11
Romania,ROU,2020-01-20,51.46
Serbia,SRB,2020-01-20,58.91
Slovakia,SVK,2020-01-20,48.68
Slovenia,SVN,2020-01-20,46.2
Spain,ESP,2020-01-20,35.89
Sweden,SWE,2020-01-20,25.1
Switzerland,CHE,2020-01-20,45.88
United Kingdom,GBR,2020-01-20,41.38
Austria,AUT,2020-01-21,45.85
Belgium,BEL,2020-01-21,48.35
Bulgaria,BGR,2020-01-21,61.08
Croatia,HRV,2020-01-21,54.74
Czechia,CZE,2020-01-21,44.3
Denmark,DNK,2020-01-21,21.96
Estonia,EST,2020-01-21,28.09
Finland,FIN,2020-01-21,20.86
France,FRA,2020-01-21,46.99
Germany,DEU,2020-01-21,41.78
Greece,GRC,2020-01-21,62.13
Hungary,HUN,2020-01-21,56.28
Ireland,IRL,2020-01-21,45.38
Italy,ITA,2020-01-21,47.72
Latvia,LVA,2020-01-21,28.09
Lithuania,LTU,2020-01-21,28.09
Luxembourg,LUX,2020-01-21,41.78
Montenegro,MNE,2020-01-21,106.38
Netherlands,NLD,2020-01-21,45.24
North Macedonia,MKD,2020-01-21,104.0
Norway,NOR,2020-01-21,20.95
Poland,POL,2020-01-21,44.91
Portugal,PRT,2020-01-21,38.99
Romania,ROU,2020-01-21,56.28
Serbia,SRB,2020-01-21,58.29
Slovakia,SVK,2020-01-21,45.73
Slovenia,SVN,2020-01-21,54.74
Spain,ESP,2020-01-21,39.35
Sweden,SWE,2020-01-21,21.23
Switzerland,CHE,2020-01-21,47.08
United Kingdom,GBR,2020-01-21,45.03
Austria,AUT,2020-01-22,47.31
Belgium,BEL,2020-01-22,49.84
Bulgaria,BGR,2020-01-22,57.94
Croatia,HRV,2020-01-22,57.07
Czechia,CZE,2020-01-22,46.38
Denmark,DNK,2020-01-22,30.72
Estonia,EST,2020-01-22,37.38
Finland,FIN,2020-01-22,25.73
France,FRA,2020-01-22,48.46
Germany,DEU,2020-01-22,45.7
Greece,GRC,2020-01-22,59.11
Hungary,HUN,2020-01-22,54.64
Ireland,IRL,2020-01-22,66.95
Italy,ITA,2020-01-22,50.73
Latvia,LVA,2020-01-22,37.38
Lithuania,LTU,2020-01-22,37.38
Luxembourg,LUX,2020-01-22,45.7
Montenegro,MNE,2020-01-22,106.38
Netherlands,NLD,2020-01-22,48.87
North Macedonia,MKD,2020-01-22,104.0
Norway,NOR,2020-01-22,21.28
Poland,POL,2020-01-22,47.11
Portugal,PRT,2020-01-22,46.49
Romania,ROU,2020-01-22,54.63
Serbia,SRB,2020-01-22,55.51
Slovakia,SVK,2020-01-22,50.86
Slovenia,SVN,2020-01-22,57.07
Spain,ESP,2020-01-22,47.91
Sweden,SWE,2020-01-22,23.85
Switzerland,CHE,2020-01-22,48.92
United Kingdom,GBR,2020-01-22,48.77
Austria,AUT,2020-01-23,50.34
Belgium,BEL,2020-01-23,51.4
Bulgaria,BGR,2020-01-23,54.6
Croatia,HRV,2020-01-23,53.25
Czechia,CZE,2020-01-23,50.07
Denmark,DNK,2020-01-23,26.67
Estonia,EST,2020-01-23,40.68
Finland,FIN,2020-01-23,40.1
France,FRA,2020-01-23,51.42
Germany,DEU,2020-01-23,50.15
Greece,GRC,2020-01-23,60.33
Hungary,HUN,2020-01-23,54.91
Ireland,IRL,2020-01-23,73.08
Italy,ITA,2020-01-23,51.65
Latvia,LVA,2020-01-23,40.68
Lithuania,LTU,2020-01-23,40.68
Luxembourg,LUX,2020-01-23,50.15
Montenegro,MNE,2020-01-23,106.38
Netherlands,NLD,2020-01-23,50.09
North Macedonia,MKD,2020-01-23,104.0
Norway,NOR,2020-01-23,20.49
Poland,POL,2020-01-23,51.42
Portugal,PRT,2020-01-23,52.86
Romania,ROU,2020-01-23,54.86
Serbia,SRB,2020-01-23,55.84
Slovakia,SVK,2020-01-23,51.93
Slovenia,SVN,2020-01-23,53.25
